CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,AgeGroup,IsZeroBalance,CreditScoreRating,HasMultipleProduct,BalanceSalaryRatio,TenureAgeRatio,CreditScoreAgeRatio,EstimatedMonthlySalary,AgeBalanceInteraction,ProductDensity,LoyalityScore,WealthSignifier,TenureRiskGroup,MidTierDanger,GermanPassiveWealth,HighRiskGermanCohort,BalancePerProduct,CardButInactive,CardAndActive,TeenZeroBalance,ActiveZeroBalance,Female_Germany
718,France,Female,31,0,118100.59,2,1,0,103165.15,0,Young,1,Good,1,1.144772144469329,0.0,23.161290322580644,8597.095833333333,3661118.29,0.0,0,1,Early_HighRisk,1,0,0,59050.295,1,0,0,0,0
811,Germany,Male,52,10,76915.4,1,0,0,146359.81,1,Mid-age,1,Excellent,1,0.5255226827637997,0.19230769230769232,15.596153846153847,12196.650833333333,3999600.8,0.1,0,0,Late_HighRisk,0,1,1,76915.4,0,0,0,0,0
823,Spain,Female,46,3,81576.75,1,1,1,28370.95,1,Mid-age,1,Excellent,1,2.875361945934133,0.06521739130434782,17.891304347826086,2364.2458333333334,3752530.5,0.3333333333333333,3,0,Mid_Stable,0,0,0,81576.75,0,1,0,0,0
645,Spain,Male,49,2,0.0,2,0,0,10023.15,0,Mid-age,0,Fair,0,0.0,0.04081632653061224,13.16326530612245,835.2624999999999,0.0,1.0,0,0,Early_HighRisk,0,0,0,0.0,0,0,0,0,0
710,France,Male,33,10,118327.17,2,1,1,192928.82,0,Young,1,Good,1,0.6133203427046306,0.30303030303030304,21.515151515151516,16077.401666666667,3904796.61,0.2,10,1,Late_HighRisk,1,0,0,59163.585,0,1,0,0,0
591,Spain,Male,30,8,124857.69,2,0,0,50485.7,0,Young,1,Fair,1,2.4731298169580693,0.26666666666666666,19.7,4207.141666666666,3745730.7,0.25,0,0,Mid_Stable,1,0,0,62428.845,0,0,0,0,0
748,Germany,Female,27,2,90971.85,1,1,1,131662.47,0,Young,1,Very Good,1,0.6909474658951789,0.07407407407407407,27.703703703703702,10971.8725,2456239.95,0.5,2,0,Early_HighRisk,0,0,0,90971.85,0,1,0,0,1
850,France,Female,37,7,153147.75,1,1,1,152235.3,0,Mid-age,1,Excellent,1,1.0059936821486213,0.1891891891891892,22.972972972972972,12686.275,5666466.75,0.14285714285714285,7,1,Mid_Stable,0,0,0,153147.75,0,1,0,0,0
542,France,Male,38,8,65942.26,1,1,1,68093.23,1,Mid-age,1,Poor,1,0.9684113971388932,0.21052631578947367,14.263157894736842,5674.435833333333,2505805.88,0.125,8,0,Mid_Stable,0,0,0,65942.26,0,1,0,0,0
809,France,Male,38,3,0.0,2,1,1,80061.31,0,Mid-age,0,Excellent,0,0.0,0.07894736842105263,21.289473684210527,6671.775833333333,0.0,0.6666666666666666,3,0,Mid_Stable,0,0,0,0.0,0,1,0,1,0
675,France,Male,54,2,0.0,1,1,0,149583.67,1,Mid-age,0,Good,0,0.0,0.037037037037037035,12.5,12465.305833333334,0.0,0.5,0,0,Early_HighRisk,0,0,0,0.0,1,0,0,0,0
607,Spain,Female,27,5,100912.19,1,0,0,7631.27,0,Young,1,Fair,1,13.22351194493184,0.18518518518518517,22.48148148148148,635.9391666666667,2724629.13,0.2,0,0,Mid_Stable,1,0,0,100912.19,0,0,0,0,0
850,France,Female,31,4,0.0,2,1,1,33082.81,0,Young,0,Excellent,0,0.0,0.12903225806451613,27.419354838709676,2756.900833333333,0.0,0.5,4,0,Mid_Stable,0,0,0,0.0,0,1,0,1,0
789,France,Male,37,3,0.0,1,1,0,121883.87,1,Mid-age,0,Very Good,0,0.0,0.08108108108108109,21.324324324324323,10156.989166666666,0.0,0.3333333333333333,0,0,Mid_Stable,0,0,0,0.0,1,0,0,0,0
598,France,Female,43,5,0.0,3,1,1,100722.72,1,Mid-age,0,Fair,0,0.0,0.11627906976744186,13.906976744186046,8393.56,0.0,0.6,5,0,Mid_Stable,0,0,0,0.0,0,1,0,1,0
756,Germany,Male,41,2,124439.49,2,0,1,47093.11,0,Mid-age,1,Very Good,1,2.642413932738781,0.04878048780487805,18.4390243902439,3924.4258333333332,5102019.09,1.0,2,0,Early_HighRisk,1,0,0,62219.745,0,0,0,0,0
687,France,Female,47,7,0.0,2,1,1,177624.01,0,Mid-age,0,Good,0,0.0,0.14893617021276595,14.617021276595745,14802.000833333334,0.0,0.2857142857142857,7,0,Mid_Stable,0,0,0,0.0,0,1,0,1,0
724,France,Male,40,6,0.0,2,0,0,106149.48,0,Mid-age,0,Good,0,0.0,0.15,18.1,8845.789999999999,0.0,0.3333333333333333,0,0,Mid_Stable,0,0,0,0.0,0,0,0,0,0
700,France,Female,44,2,58781.76,1,1,0,16874.92,0,Mid-age,1,Good,1,3.4833800693573664,0.045454545454545456,15.909090909090908,1406.243333333333,2586397.44,0.5,0,0,Early_HighRisk,0,0,0,58781.76,1,0,0,0,0
635,Spain,Male,50,7,159453.64,2,0,0,54560.79,1,Mid-age,1,Fair,1,2.9224950738433226,0.14,12.7,4546.7325,7972682.000000001,0.2857142857142857,0,0,Mid_Stable,0,0,0,79726.82,0,0,0,0,0
687,Germany,Male,26,2,142721.52,1,1,1,153605.75,0,Young,1,Good,1,0.9291417801742448,0.07692307692307693,26.423076923076923,12800.479166666666,3710759.5199999996,0.5,2,1,Early_HighRisk,1,0,0,142721.52,0,1,0,0,0
613,France,Female,46,8,167795.6,1,0,1,44390.38,0,Mid-age,1,Fair,1,3.7799991800025143,0.17391304347826086,13.326086956521738,3699.1983333333333,7718597.600000001,0.125,8,0,Mid_Stable,0,0,0,167795.6,0,0,0,0,0
781,France,Female,38,3,128345.69,2,1,0,63218.85,0,Mid-age,1,Very Good,1,2.0301807135055445,0.07894736842105263,20.55263157894737,5268.2375,4877136.22,0.6666666666666666,0,0,Mid_Stable,1,0,0,64172.845,1,0,0,0,0
703,Spain,Male,20,3,165260.98,1,1,1,41626.78,0,Young,1,Good,1,3.9700639828495023,0.15,35.15,3468.898333333333,3305219.6,0.3333333333333333,3,0,Mid_Stable,0,0,0,165260.98,0,1,0,0,0
593,Germany,Female,62,3,118233.81,1,0,1,24765.53,1,Old,1,Fair,1,4.77412799160769,0.04838709677419355,9.564516129032258,2063.7941666666666,7330496.22,0.3333333333333333,3,0,Mid_Stable,1,0,0,118233.81,0,0,0,0,1
743,France,Female,40,6,0.0,1,1,0,28280.8,1,Mid-age,0,Very Good,0,0.0,0.15,18.575,2356.733333333333,0.0,0.16666666666666666,0,0,Mid_Stable,0,0,0,0.0,1,0,0,0,0
640,Spain,Female,46,8,0.0,2,1,0,89043.19,0,Mid-age,0,Fair,0,0.0,0.17391304347826086,13.91304347826087,7420.265833333334,0.0,0.25,0,0,Mid_Stable,0,0,0,0.0,1,0,0,0,0
849,Germany,Male,37,7,143452.74,2,1,1,17294.12,0,Mid-age,1,Excellent,1,8.294885197974804,0.1891891891891892,22.945945945945947,1441.1766666666665,5307751.38,0.2857142857142857,7,0,Mid_Stable,1,0,0,71726.37,0,1,0,0,0
778,France,Male,38,3,145018.49,2,1,1,126702.41,0,Mid-age,1,Very Good,1,1.1445598390748841,0.07894736842105263,20.473684210526315,10558.534166666666,5510702.619999999,0.6666666666666666,3,1,Mid_Stable,1,0,0,72509.245,0,1,0,0,0
539,Germany,Female,38,8,82407.51,1,1,0,13123.41,0,Mid-age,1,Poor,1,6.279428136437099,0.21052631578947367,14.18421052631579,1093.6175,3131485.38,0.125,0,0,Mid_Stable,0,1,0,82407.51,1,0,0,0,1
489,Germany,Male,28,1,79460.98,2,1,1,167973.63,0,Young,1,Poor,1,0.47305627675010653,0.03571428571428571,17.464285714285715,13997.8025,2224907.44,2.0,1,0,Early_HighRisk,0,0,0,39730.49,0,1,0,0,0
568,Spain,Female,43,9,0.0,1,1,0,125870.79,1,Mid-age,0,Poor,0,0.0,0.20930232558139536,13.209302325581396,10489.2325,0.0,0.1111111111111111,0,0,Mid_Stable,0,0,0,0.0,1,0,0,0,0
618,Spain,Male,38,5,126473.99,1,1,0,91972.49,0,Mid-age,1,Fair,1,1.375128475917092,0.13157894736842105,16.263157894736842,7664.374166666667,4806011.62,0.2,0,0,Mid_Stable,1,0,0,126473.99,1,0,0,0,0
710,Germany,Female,30,10,133537.1,2,1,0,155593.74,0,Young,1,Good,1,0.8582421117970428,0.3333333333333333,23.666666666666668,12966.144999999999,4006113.0,0.2,0,1,Late_HighRisk,1,1,0,66768.55,1,0,0,0,1
625,France,Male,52,5,164978.01,1,1,1,67788.49,0,Mid-age,1,Fair,1,2.433717139886137,0.09615384615384616,12.01923076923077,5649.0408333333335,8578856.52,0.2,5,0,Mid_Stable,0,0,0,164978.01,0,1,0,0,0
682,Spain,Male,46,7,128029.72,1,1,1,62615.35,0,Mid-age,1,Good,1,2.0447018183241013,0.15217391304347827,14.826086956521738,5217.945833333333,5889367.12,0.14285714285714285,7,0,Mid_Stable,1,0,0,128029.72,0,1,0,0,0
727,Spain,Male,43,2,97403.18,1,1,1,107415.02,1,Mid-age,1,Good,1,0.9067929233732861,0.046511627906976744,16.906976744186046,8951.251666666667,4188336.7399999998,0.5,2,1,Early_HighRisk,0,0,0,97403.18,0,1,0,0,0
794,France,Female,41,7,176845.41,3,1,0,166526.26,1,Mid-age,1,Very Good,1,1.0619671035667286,0.17073170731707318,19.365853658536587,13877.188333333334,7250661.8100000005,0.42857142857142855,0,1,Mid_Stable,0,0,0,58948.47,1,0,0,0,0
652,Spain,Male,71,4,0.0,1,1,1,120107.1,0,Old,0,Fair,0,0.0,0.056338028169014086,9.183098591549296,10008.925000000001,0.0,0.25,4,0,Mid_Stable,0,0,0,0.0,0,1,0,1,0
670,Spain,Male,42,3,81589.04,1,1,0,188227.8,0,Mid-age,1,Good,1,0.43345903208771497,0.07142857142857142,15.952380952380953,15685.65,3426739.6799999997,0.3333333333333333,0,0,Mid_Stable,0,0,0,81589.04,1,0,0,0,0
460,Germany,Female,40,6,119507.58,2,1,0,91560.63,1,Mid-age,1,Poor,1,1.3052288958693272,0.15,11.5,7630.052500000001,4780303.2,0.3333333333333333,0,0,Mid_Stable,1,1,0,59753.79,1,0,0,0,1
568,Spain,Female,26,6,0.0,2,0,0,166495.2,0,Young,0,Poor,0,0.0,0.23076923076923078,21.846153846153847,13874.6,0.0,0.3333333333333333,0,0,Mid_Stable,0,0,0,0.0,0,0,0,0,0
643,France,Male,30,5,94443.77,1,1,1,165614.4,0,Young,1,Fair,1,0.5702630326831484,0.16666666666666666,21.433333333333334,13801.199999999999,2833313.1,0.2,5,0,Mid_Stable,0,0,0,94443.77,0,1,0,0,0
521,France,Male,37,2,0.0,2,1,1,86372.24,0,Mid-age,0,Poor,0,0.0,0.05405405405405406,14.08108108108108,7197.686666666667,0.0,1.0,2,0,Early_HighRisk,0,0,0,0.0,0,1,0,1,0
615,France,Male,32,7,92199.84,1,1,1,2755.53,0,Young,1,Fair,1,33.45992966870257,0.21875,19.21875,229.62750000000003,2950394.88,0.14285714285714285,7,0,Mid_Stable,0,0,0,92199.84,0,1,0,0,0
575,Spain,Male,43,3,0.0,1,1,0,83594.51,0,Mid-age,0,Poor,0,0.0,0.06976744186046512,13.372093023255815,6966.2091666666665,0.0,0.3333333333333333,0,0,Mid_Stable,0,0,0,0.0,1,0,0,0,0
717,France,Female,41,3,135756.96,1,1,1,103706.41,0,Mid-age,1,Good,1,1.309050809877615,0.07317073170731707,17.48780487804878,8642.200833333334,5566035.359999999,0.3333333333333333,3,1,Mid_Stable,1,0,0,135756.96,0,1,0,0,0
648,France,Female,54,9,120633.42,1,0,0,5924.38,1,Mid-age,1,Fair,1,20.36220161434614,0.16666666666666666,12.0,493.6983333333333,6514204.68,0.1111111111111111,0,0,Mid_Stable,1,0,0,120633.42,0,0,0,0,0
535,Germany,Male,48,5,134542.73,1,1,1,58203.67,1,Mid-age,1,Poor,1,2.311584991118258,0.10416666666666667,11.145833333333334,4850.305833333333,6458051.040000001,0.2,5,0,Mid_Stable,1,0,0,134542.73,0,1,0,0,0
626,Spain,Male,29,7,0.0,2,1,0,49361.84,0,Young,0,Fair,0,0.0,0.2413793103448276,21.586206896551722,4113.486666666667,0.0,0.2857142857142857,0,0,Mid_Stable,0,0,0,0.0,1,0,0,0,0
611,Spain,Male,52,7,0.0,1,0,1,73585.18,1,Mid-age,0,Fair,0,0.0,0.1346153846153846,11.75,6132.098333333332,0.0,0.14285714285714285,7,0,Mid_Stable,0,0,0,0.0,0,0,0,1,0
734,Spain,Male,39,6,0.0,1,1,1,95135.27,0,Mid-age,0,Good,0,0.0,0.15384615384615385,18.82051282051282,7927.939166666667,0.0,0.16666666666666666,6,0,Mid_Stable,0,0,0,0.0,0,1,0,1,0
709,France,Male,49,4,154344.49,2,1,1,38794.57,0,Mid-age,1,Good,1,3.9785075591764514,0.08163265306122448,14.46938775510204,3232.880833333333,7562880.01,0.5,4,0,Mid_Stable,0,0,0,77172.245,0,1,0,0,0
591,France,Male,43,3,0.0,2,0,1,198926.36,0,Mid-age,0,Fair,0,0.0,0.06976744186046512,13.744186046511627,16577.196666666667,0.0,0.6666666666666666,3,0,Mid_Stable,0,0,0,0.0,0,0,0,1,0
664,France,Male,43,9,189026.53,2,1,1,56099.86,0,Mid-age,1,Fair,1,3.369465271392834,0.20930232558139536,15.44186046511628,4674.988333333334,8128140.79,0.2222222222222222,9,0,Mid_Stable,0,0,0,94513.265,0,1,0,0,0
431,France,Male,37,0,120764.08,1,1,1,117023.08,0,Mid-age,1,Poor,1,1.03196805279779,0.0,11.64864864864865,9751.923333333334,4468270.96,0.0,0,1,Early_HighRisk,1,0,0,120764.08,0,1,0,0,0
647,Germany,Female,22,3,97975.82,2,0,1,62083.0,0,Young,1,Fair,1,1.5781424866710694,0.13636363636363635,29.40909090909091,5173.583333333333,2155468.04,0.6666666666666666,3,0,Mid_Stable,0,0,0,48987.91,0,0,0,0,1
578,France,Male,32,4,0.0,2,1,1,141822.8,0,Young,0,Poor,0,0.0,0.125,18.0625,11818.566666666666,0.0,0.5,4,0,Mid_Stable,0,0,0,0.0,0,1,0,1,0
555,Germany,Male,41,10,113270.2,2,1,1,185387.14,0,Mid-age,1,Poor,1,0.6109927581816085,0.24390243902439024,13.536585365853659,15448.928333333335,4644078.2,0.2,10,1,Late_HighRisk,1,0,0,56635.1,0,1,0,0,0
775,Spain,Male,30,4,0.0,2,0,1,57461.13,0,Young,0,Very Good,0,0.0,0.13333333333333333,25.833333333333332,4788.4275,0.0,0.5,4,0,Mid_Stable,0,0,0,0.0,0,0,0,1,0
850,Germany,Male,39,3,124548.99,2,1,1,120380.12,0,Mid-age,1,Excellent,1,1.0346308842357028,0.07692307692307693,21.794871794871796,10031.676666666666,4857410.61,0.6666666666666666,3,1,Mid_Stable,1,0,0,62274.495,0,1,0,0,0
625,France,Male,43,8,201696.07,1,1,0,133020.9,1,Mid-age,1,Fair,1,1.5162735329560995,0.18604651162790697,14.534883720930232,11085.074999999999,8672931.01,0.125,0,1,Mid_Stable,0,0,0,201696.07,1,0,0,0,0
645,Spain,Female,37,7,0.0,2,1,0,13589.93,0,Mid-age,0,Fair,0,0.0,0.1891891891891892,17.43243243243243,1132.4941666666666,0.0,0.2857142857142857,0,0,Mid_Stable,0,0,0,0.0,1,0,0,0,0
608,Germany,Male,44,7,114203.47,1,1,1,77830.36,1,Mid-age,1,Fair,1,1.4673383240164892,0.1590909090909091,13.818181818181818,6485.863333333334,5024952.68,0.14285714285714285,7,0,Mid_Stable,1,0,0,114203.47,0,1,0,0,0
689,Spain,Female,31,4,0.0,2,1,1,136610.02,0,Young,0,Good,0,0.0,0.12903225806451613,22.225806451612904,11384.168333333333,0.0,0.5,4,0,Mid_Stable,0,0,0,0.0,0,1,0,1,0
652,Germany,Male,50,8,125437.64,1,1,1,17160.94,1,Mid-age,1,Fair,1,7.309485377840608,0.16,13.04,1430.0783333333331,6271882.0,0.125,8,0,Mid_Stable,1,0,0,125437.64,0,1,0,0,0
769,France,Female,26,7,0.0,2,1,0,176843.53,0,Young,0,Very Good,0,0.0,0.2692307692307692,29.576923076923077,14736.960833333333,0.0,0.2857142857142857,0,0,Mid_Stable,0,0,0,0.0,1,0,0,0,0
611,France,Female,43,8,64897.75,1,1,0,114996.33,0,Mid-age,1,Fair,1,0.5643462708766445,0.18604651162790697,14.209302325581396,9583.0275,2790603.25,0.125,0,0,Mid_Stable,0,0,0,64897.75,1,0,0,0,0
489,France,Male,38,8,0.0,2,0,1,196990.79,0,Mid-age,0,Poor,0,0.0,0.21052631578947367,12.868421052631579,16415.899166666666,0.0,0.25,8,0,Mid_Stable,0,0,0,0.0,0,0,0,1,0
528,Germany,Female,46,9,135555.66,1,1,0,133146.03,1,Mid-age,1,Poor,1,1.018097648123643,0.1956521739130435,11.478260869565217,11095.5025,6235560.36,0.1111111111111111,0,1,Mid_Stable,1,1,1,135555.66,1,0,0,0,1
632,France,Male,44,3,107764.75,1,1,0,185667.72,0,Mid-age,1,Fair,1,0.5804172637009816,0.06818181818181818,14.363636363636363,15472.31,4741649.0,0.3333333333333333,0,1,Mid_Stable,1,0,0,107764.75,1,0,0,0,0
429,France,Female,27,6,117307.44,2,1,1,24020.49,0,Young,1,Poor,1,4.8836405918447126,0.2222222222222222,15.88888888888889,2001.7075000000002,3167300.88,0.3333333333333333,6,0,Mid_Stable,1,0,0,58653.72,0,1,0,0,0
457,France,Male,41,8,73700.12,3,1,1,185750.02,1,Mid-age,1,Poor,1,0.39677045526024707,0.1951219512195122,11.146341463414634,15479.168333333333,3021704.92,0.375,8,0,Mid_Stable,0,0,0,24566.706666666665,0,1,0,0,0
768,Spain,Female,44,6,60603.4,1,1,1,178045.97,0,Mid-age,1,Very Good,1,0.3403806331589533,0.13636363636363635,17.454545454545453,14837.164166666667,2666549.6,0.16666666666666666,6,0,Mid_Stable,0,0,0,60603.4,0,1,0,0,0
715,Spain,Female,35,4,40169.88,2,1,1,199857.47,0,Young,1,Good,1,0.20099263740304527,0.11428571428571428,20.428571428571427,16654.789166666666,1405945.7999999998,0.5,4,0,Mid_Stable,0,0,0,20084.94,0,1,0,0,0
668,Germany,Female,32,10,92041.87,1,1,1,43595.9,0,Young,1,Fair,1,2.1112505992535993,0.3125,20.875,3632.991666666667,2945339.84,0.1,10,0,Late_HighRisk,0,0,0,92041.87,0,1,0,0,1
625,Germany,Male,26,3,130483.95,1,1,0,122810.53,0,Young,1,Fair,1,1.0624817757890956,0.11538461538461539,24.03846153846154,10234.210833333333,3392582.6999999997,0.3333333333333333,0,1,Mid_Stable,1,1,0,130483.95,1,0,0,0,0
846,France,Female,41,5,0.0,3,1,0,3440.47,1,Mid-age,0,Excellent,0,0.0,0.12195121951219512,20.634146341463413,286.7058333333333,0.0,0.6,0,0,Mid_Stable,0,0,0,0.0,1,0,0,0,0
661,Spain,Female,42,3,0.0,2,1,0,35989.41,0,Mid-age,0,Fair,0,0.0,0.07142857142857142,15.738095238095237,2999.1175000000003,0.0,0.6666666666666666,0,0,Mid_Stable,0,0,0,0.0,1,0,0,0,0
571,France,Female,23,10,151097.28,1,0,1,17163.75,0,Young,1,Poor,1,8.803279003714223,0.43478260869565216,24.82608695652174,1430.3125,3475237.44,0.1,10,0,Late_HighRisk,0,0,0,151097.28,0,0,0,0,0
582,Spain,Female,46,8,67563.31,1,1,0,44506.09,1,Mid-age,1,Fair,1,1.5180688755179348,0.17391304347826086,12.652173913043478,3708.840833333333,3107912.26,0.125,0,0,Mid_Stable,0,0,0,67563.31,1,0,0,0,0
716,France,Female,35,8,112808.18,1,0,1,17848.3,0,Young,1,Good,1,6.320387936105959,0.22857142857142856,20.457142857142856,1487.3583333333333,3948286.3,0.125,8,0,Mid_Stable,1,0,0,112808.18,0,0,0,0,0
758,France,Female,42,7,0.0,2,0,1,76209.56,0,Mid-age,0,Very Good,0,0.0,0.16666666666666666,18.047619047619047,6350.796666666666,0.0,0.2857142857142857,7,0,Mid_Stable,0,0,0,0.0,0,0,0,1,0
725,France,Male,66,4,86459.8,1,1,1,141476.56,0,Old,1,Good,1,0.6111245566049952,0.06060606060606061,10.984848484848484,11789.713333333333,5706346.8,0.25,4,0,Mid_Stable,0,0,0,86459.8,0,1,0,0,0
630,France,Female,40,0,118633.08,1,0,1,60032.46,1,Mid-age,1,Fair,1,1.9761489034432373,0.0,15.75,5002.705,4745323.2,0.0,0,0,Early_HighRisk,1,0,0,118633.08,0,0,0,0,0
627,France,Female,55,2,159441.27,1,1,0,100686.11,1,Mid-age,1,Fair,1,1.5835478200518422,0.03636363636363636,11.4,8390.509166666667,8769269.85,0.5,0,1,Early_HighRisk,0,0,0,159441.27,1,0,0,0,0
653,France,Female,27,9,0.0,2,1,0,96429.29,0,Young,0,Fair,0,0.0,0.3333333333333333,24.185185185185187,8035.774166666666,0.0,0.2222222222222222,0,0,Mid_Stable,0,0,0,0.0,1,0,0,0,0
775,Germany,Female,38,4,125212.65,2,1,1,15795.88,1,Mid-age,1,Very Good,1,7.9269182850211575,0.10526315789473684,20.394736842105264,1316.3233333333333,4758080.7,0.5,4,0,Mid_Stable,1,0,0,62606.325,0,1,0,0,1
794,Spain,Male,45,8,88656.37,2,1,0,116547.31,0,Mid-age,1,Very Good,1,0.7606899721666678,0.17777777777777778,17.644444444444446,9712.275833333333,3989536.65,0.25,0,0,Mid_Stable,0,0,0,44328.185,1,0,0,0,0
831,France,Female,32,2,146033.62,1,1,0,191260.74,0,Young,1,Excellent,1,0.7635316061205243,0.0625,25.96875,15938.394999999999,4673075.84,0.5,0,1,Early_HighRisk,1,0,0,146033.62,1,0,0,0,0
561,France,Male,29,9,120268.13,1,1,1,173870.39,0,Young,1,Poor,1,0.6917113949074365,0.3103448275862069,19.344827586206897,14489.199166666667,3487775.77,0.1111111111111111,9,1,Mid_Stable,1,0,0,120268.13,0,1,0,0,0
705,Spain,Male,46,7,0.0,2,1,0,117273.35,0,Mid-age,0,Good,0,0.0,0.15217391304347827,15.326086956521738,9772.779166666667,0.0,0.2857142857142857,0,0,Mid_Stable,0,0,0,0.0,1,0,0,0,0
636,Spain,Female,33,0,0.0,1,1,0,92277.47,1,Young,0,Fair,0,0.0,0.0,19.272727272727273,7689.7891666666665,0.0,0.0,0,0,Early_HighRisk,0,0,0,0.0,1,0,0,0,0
487,Germany,Female,46,4,135070.58,2,1,1,44244.49,1,Mid-age,1,Poor,1,3.052822622658776,0.08695652173913043,10.58695652173913,3687.040833333333,6213246.68,0.5,4,0,Mid_Stable,1,0,0,67535.29,0,1,0,0,1
693,France,Female,38,3,0.0,2,0,0,78133.48,1,Mid-age,0,Good,0,0.0,0.07894736842105263,18.236842105263158,6511.123333333333,0.0,0.6666666666666666,0,0,Mid_Stable,0,0,0,0.0,0,0,0,0,0
517,Spain,Female,29,5,0.0,2,1,0,103402.88,0,Young,0,Poor,0,0.0,0.1724137931034483,17.82758620689655,8616.906666666668,0.0,0.4,0,0,Mid_Stable,0,0,0,0.0,1,0,0,0,0
684,France,Female,27,9,122550.05,2,0,1,137835.82,0,Young,1,Good,1,0.8891016137895069,0.3333333333333333,25.333333333333332,11486.318333333335,3308851.35,0.2222222222222222,9,1,Mid_Stable,1,0,0,61275.025,0,0,0,0,0
620,Spain,Female,43,2,0.0,2,1,0,20670.1,0,Mid-age,0,Fair,0,0.0,0.046511627906976744,14.418604651162791,1722.5083333333332,0.0,1.0,0,0,Early_HighRisk,0,0,0,0.0,1,0,0,0,0
757,France,Male,29,8,130306.49,1,1,0,77469.38,0,Young,1,Very Good,1,1.68203863255392,0.27586206896551724,26.103448275862068,6455.781666666667,3778888.21,0.125,0,0,Mid_Stable,1,0,0,130306.49,1,0,0,0,0
739,France,Female,27,6,0.0,1,1,1,57572.38,0,Young,0,Good,0,0.0,0.2222222222222222,27.37037037037037,4797.698333333333,0.0,0.16666666666666666,6,0,Mid_Stable,0,0,0,0.0,0,1,0,1,0
662,Spain,Female,41,4,90350.77,1,1,0,75884.65,1,Mid-age,1,Fair,1,1.1906330199849378,0.0975609756097561,16.146341463414632,6323.720833333333,3704381.5700000003,0.25,0,0,Mid_Stable,0,0,0,90350.77,1,0,0,0,0
359,France,Female,44,6,128747.69,1,1,0,146955.71,1,Mid-age,1,Poor,1,0.8760985877990043,0.13636363636363635,8.159090909090908,12246.309166666666,5664898.36,0.16666666666666666,0,1,Mid_Stable,1,0,0,128747.69,1,0,0,0,0
572,Spain,Male,23,2,126873.52,1,0,1,67040.12,0,Young,1,Poor,1,1.8925013857373765,0.08695652173913043,24.869565217391305,5586.676666666666,2918090.96,0.5,2,0,Early_HighRisk,1,0,0,126873.52,0,0,0,0,0
721,France,Male,69,2,108424.19,1,1,1,178418.35,0,Old,1,Good,1,0.6076964056667938,0.028985507246376812,10.44927536231884,14868.195833333333,7481269.11,0.5,2,1,Early_HighRisk,1,0,0,108424.19,0,1,0,0,0
707,France,Male,32,9,0.0,2,0,0,30807.02,0,Young,0,Good,0,0.0,0.28125,22.09375,2567.2516666666666,0.0,0.2222222222222222,0,0,Mid_Stable,0,0,0,0.0,0,0,0,0,0
444,France,Female,40,5,84350.07,1,1,0,143835.76,0,Mid-age,1,Poor,1,0.5864332346837811,0.125,11.1,11986.313333333334,3374002.8000000003,0.2,0,0,Mid_Stable,0,0,0,84350.07,1,0,0,0,0
523,France,Female,73,7,0.0,2,0,0,130883.9,1,Old,0,Poor,0,0.0,0.0958904109589041,7.164383561643835,10906.991666666667,0.0,0.2857142857142857,0,0,Mid_Stable,0,0,0,0.0,0,0,0,0,0
685,Germany,Female,30,4,84958.6,2,0,1,194343.72,0,Young,1,Good,1,0.4371563948657564,0.13333333333333333,22.833333333333332,16195.31,2548758.0,0.5,4,0,Mid_Stable,0,0,0,42479.3,0,0,0,0,1
673,Germany,Female,29,4,99097.36,1,1,1,9796.69,0,Young,1,Good,1,10.115392035473205,0.13793103448275862,23.20689655172414,816.3908333333334,2873823.44,0.25,4,0,Mid_Stable,0,0,0,99097.36,0,1,0,0,1
503,Germany,Male,30,10,136622.55,2,0,0,47310.24,0,Young,1,Poor,1,2.8878008228239804,0.3333333333333333,16.766666666666666,3942.52,4098676.4999999995,0.2,0,0,Late_HighRisk,1,1,0,68311.275,0,0,0,0,0
485,Germany,Female,30,5,156771.68,1,1,1,141148.21,0,Young,1,Poor,1,1.1106884033456748,0.16666666666666666,16.166666666666668,11762.350833333332,4703150.399999999,0.2,5,1,Mid_Stable,0,0,0,156771.68,0,1,0,0,1
799,Germany,Male,28,7,167658.33,2,1,1,111138.25,0,Young,1,Very Good,1,1.5085565050736356,0.25,28.535714285714285,9261.520833333334,4694433.239999999,0.2857142857142857,7,1,Mid_Stable,0,0,0,83829.165,0,1,0,0,0
585,Spain,Female,33,8,0.0,2,1,0,114182.07,0,Young,0,Fair,0,0.0,0.24242424242424243,17.727272727272727,9515.1725,0.0,0.25,0,0,Mid_Stable,0,0,0,0.0,1,0,0,0,0
607,Germany,Female,24,2,109483.54,2,0,1,127560.77,0,Young,1,Fair,1,0.8582853490144344,0.08333333333333333,25.291666666666668,10630.064166666667,2627604.96,1.0,2,1,Early_HighRisk,1,0,0,54741.77,0,0,0,0,1
521,Germany,Female,40,9,134504.78,1,1,0,18082.06,0,Mid-age,1,Poor,1,7.438576135683655,0.225,13.025,1506.8383333333334,5380191.2,0.1111111111111111,0,0,Mid_Stable,1,1,0,134504.78,1,0,0,0,1
535,France,Female,44,2,114427.86,1,1,1,136330.26,0,Mid-age,1,Poor,1,0.8393430776116761,0.045454545454545456,12.159090909090908,11360.855000000001,5034825.84,0.5,2,1,Early_HighRisk,1,0,0,114427.86,0,1,0,0,0
